id,created,project_id,task_id,user_id,finish_time,task
8626,2020-10-11T02:25:27.870421,238,2768,352,2020-10-11T02:32:23.459390,Quoted Sources
8627,2020-10-11T02:28:05.650290,238,2769,352,2020-10-11T02:36:38.077992,Quoted Sources
8628,2020-10-11T02:32:23.603535,238,2770,352,2020-10-11T02:39:23.253505,Quoted Sources
8629,2020-10-11T02:36:38.155488,238,2771,352,2020-10-11T02:45:22.975862,Quoted Sources
8630,2020-10-11T02:39:23.332219,238,2772,352,2020-10-11T02:49:37.224106,Quoted Sources
8631,2020-10-11T02:45:23.053659,238,2773,352,2020-10-11T03:15:58.255648,Quoted Sources
8632,2020-10-11T02:49:37.309868,238,2774,352,2020-10-11T03:22:20.431172,Quoted Sources
8633,2020-10-11T03:15:58.350454,238,2775,352,2020-10-11T03:29:52.934069,Quoted Sources
8634,2020-10-11T03:22:20.509684,238,2776,352,2020-10-11T03:38:27.106230,Quoted Sources
8635,2020-10-11T03:29:53.010370,238,2777,352,2020-10-11T03:40:40.125745,Quoted Sources
8636,2020-10-11T03:38:27.184125,238,2778,352,2020-10-11T03:43:17.106838,Quoted Sources
8637,2020-10-11T03:50:53.623813,238,2779,352,2020-10-11T04:00:22.070947,Quoted Sources
8638,2020-10-11T03:50:53.684937,238,2780,352,2020-10-11T04:04:55.462305,Quoted Sources
8639,2020-10-11T04:00:22.147349,238,2781,352,2020-10-11T04:11:09.953646,Quoted Sources
8640,2020-10-11T04:04:55.544708,238,2782,352,2020-10-11T04:14:28.195426,Quoted Sources
8641,2020-10-11T04:11:10.039666,238,2783,352,2020-10-11T04:21:38.079445,Quoted Sources
8642,2020-10-11T20:23:35.334941,238,2762,426,2020-10-11T20:38:10.508895,Quoted Sources
8643,2020-10-11T20:23:35.502651,238,2763,426,2020-10-11T20:42:24.936039,Quoted Sources
8644,2020-10-11T20:43:45.557473,238,2764,426,2020-10-11T20:46:05.191092,Quoted Sources
8645,2020-10-11T20:43:45.712858,238,2765,426,2020-10-11T20:48:31.919728,Quoted Sources
8646,2020-10-11T20:46:05.383166,238,2766,426,2020-10-11T20:52:38.009901,Quoted Sources
8647,2020-10-11T20:48:32.113906,238,2767,426,2020-10-11T20:54:22.947501,Quoted Sources
8648,2020-10-11T20:52:38.179028,238,2768,426,2020-10-11T20:57:50.935407,Quoted Sources
8649,2020-10-11T20:54:23.144364,238,2769,426,2020-10-11T21:00:38.273793,Quoted Sources
8650,2020-10-11T20:57:51.130670,238,2770,426,2020-10-11T21:03:18.510969,Quoted Sources
8651,2020-10-11T21:00:38.474922,238,2771,426,2020-10-11T21:08:43.720185,Quoted Sources
8652,2020-10-11T21:03:18.677143,238,2772,426,2020-10-11T21:12:13.027217,Quoted Sources
8653,2020-10-12T13:33:31.990350,238,2762,428,2020-10-12T13:41:40.033839,Quoted Sources
8654,2020-10-12T13:33:32.370187,238,2763,428,2020-10-12T13:53:07.643423,Quoted Sources
8655,2020-10-12T13:41:40.280393,238,2764,428,2020-10-12T14:07:21.029850,Quoted Sources
8656,2020-10-12T13:53:07.878518,238,2765,428,2020-10-12T14:10:25.443736,Quoted Sources
8657,2020-10-12T14:07:21.257683,238,2766,428,2020-10-12T14:14:04.243472,Quoted Sources
8658,2020-10-12T14:10:25.717990,238,2767,428,2020-10-12T14:16:03.774501,Quoted Sources
8659,2020-10-12T14:14:04.495681,238,2768,428,2020-10-12T14:17:47.669704,Quoted Sources
8660,2020-10-12T14:16:04.017351,238,2769,428,2020-10-12T14:19:55.502715,Quoted Sources
8661,2020-10-12T14:17:47.911463,238,2770,428,2020-10-12T14:22:04.189710,Quoted Sources
8662,2020-10-12T14:19:55.780466,238,2771,428,2020-10-12T14:26:34.712010,Quoted Sources
8663,2020-10-12T22:08:34.921984,238,2762,430,2020-10-12T22:20:02.670686,Quoted Sources
8664,2020-10-12T22:08:35.089329,238,2763,430,2020-10-12T22:22:02.716230,Quoted Sources
8665,2020-10-12T22:20:03.705797,238,2764,430,2020-10-12T22:23:22.846518,Quoted Sources
8666,2020-10-12T22:22:02.902104,238,2765,430,2020-10-12T22:27:01.080084,Quoted Sources
8667,2020-10-12T22:23:23.041862,238,2766,430,2020-10-12T22:29:58.700644,Quoted Sources
8668,2020-10-12T22:27:01.289728,238,2767,430,2020-10-12T22:31:23.669095,Quoted Sources
8669,2020-10-12T22:29:58.892273,238,2768,430,2020-10-12T22:33:22.449714,Quoted Sources
8670,2020-10-12T22:31:23.853550,238,2769,430,2020-10-12T22:35:56.128075,Quoted Sources
8671,2020-10-12T22:33:22.646624,238,2770,430,2020-10-12T22:37:29.234157,Quoted Sources
8672,2020-10-12T22:35:56.353125,238,2771,430,2020-10-12T22:39:58.716012,Quoted Sources
8686,2020-10-15T22:47:26.042843,238,2772,430,2020-10-15T22:54:14.160987,Quoted Sources
8687,2020-10-15T22:47:26.788692,238,2773,430,2020-10-15T22:58:23.854807,Quoted Sources
8697,2020-10-15T22:54:14.329114,238,2774,430,2020-10-15T23:54:25.402140,Quoted Sources
8728,2020-10-17T23:06:43.478002,238,2784,352,2020-10-17T23:12:16.017916,Quoted Sources
8729,2020-10-17T23:06:43.536634,238,2785,352,2020-10-17T23:14:05.046177,Quoted Sources
8730,2020-10-17T23:12:16.098100,238,2786,352,2020-10-17T23:15:57.109734,Quoted Sources
8731,2020-10-17T23:14:05.123395,238,2787,352,2020-10-17T23:19:19.601902,Quoted Sources
8751,2020-10-18T17:33:04.695253,238,2762,447,2020-10-18T17:41:59.708995,Quoted Sources
8752,2020-10-18T17:33:04.808074,238,2763,447,2020-10-18T17:49:10.903520,Quoted Sources
8753,2020-10-18T17:41:59.851187,238,2764,447,2020-10-18T17:51:20.884130,Quoted Sources
8754,2020-10-18T17:49:11.053763,238,2765,447,2020-10-18T17:54:31.507415,Quoted Sources
8755,2020-10-18T17:51:21.022920,238,2766,447,2020-10-18T17:58:35.342950,Quoted Sources
8756,2020-10-18T17:54:31.645727,238,2767,447,2020-10-18T18:00:20.501092,Quoted Sources
8757,2020-10-18T17:58:35.477497,238,2768,447,2020-10-18T18:03:22.473486,Quoted Sources
8758,2020-10-18T18:00:20.637829,238,2769,447,2020-10-18T18:05:59.076903,Quoted Sources
8759,2020-10-18T18:03:22.612083,238,2770,447,2020-10-18T18:07:27.607135,Quoted Sources
8760,2020-10-18T18:05:59.216185,238,2771,447,2020-10-18T18:11:36.889979,Quoted Sources
8761,2020-10-18T18:07:27.738519,238,2772,447,2020-10-18T18:13:20.070660,Quoted Sources
8762,2020-10-18T18:11:37.049225,238,2773,447,2020-10-18T18:17:52.270895,Quoted Sources
8768,2020-10-18T20:29:22.129535,238,2762,433,2020-10-18T20:38:14.994349,Quoted Sources
8769,2020-10-18T20:29:22.535493,238,2763,433,2020-10-18T20:41:14.506804,Quoted Sources
8770,2020-10-18T20:38:15.493797,238,2764,433,2020-10-18T20:43:46.290168,Quoted Sources
8771,2020-10-18T20:41:14.875471,238,2765,433,2020-10-18T20:47:30.825503,Quoted Sources
8772,2020-10-18T20:43:46.743500,238,2766,433,2020-10-18T20:51:08.539263,Quoted Sources
8773,2020-10-19T00:21:24.083384,238,2764,387,2020-10-19T00:25:09.937914,Quoted Sources
8774,2020-10-19T00:21:24.275271,238,2765,387,2020-10-19T00:29:13.458110,Quoted Sources
8786,2020-10-19T12:25:04.840242,238,2762,450,2020-10-19T12:40:19.044732,Quoted Sources
8787,2020-10-19T12:25:05.050370,238,2763,450,2020-10-19T13:03:36.485679,Quoted Sources
8788,2020-10-19T12:40:19.282277,238,2764,450,2020-10-19T13:07:27.214735,Quoted Sources
8789,2020-10-19T13:03:36.739610,238,2765,450,2020-10-19T13:11:48.524470,Quoted Sources
8790,2020-10-19T14:55:16.377844,238,2762,452,2020-10-19T15:00:16.337995,Quoted Sources
8791,2020-10-19T14:55:16.686817,238,2763,452,2020-10-19T15:03:06.594373,Quoted Sources
8792,2020-10-19T15:00:16.636442,238,2764,452,2020-10-19T15:04:23.944088,Quoted Sources
8793,2020-10-19T13:07:27.463518,238,2766,450,2020-10-19T15:10:25.322144,Quoted Sources
8794,2020-10-19T13:11:48.769142,238,2767,450,2020-10-19T15:14:00.124094,Quoted Sources
8795,2020-10-19T16:16:40.032015,238,2766,387,2020-10-19T16:19:53.902846,Quoted Sources
8796,2020-10-19T16:16:40.428414,238,2767,387,2020-10-19T16:22:14.469025,Quoted Sources
8797,2020-10-19T16:19:54.370346,238,2768,387,2020-10-19T16:26:40.754092,Quoted Sources
8809,2020-10-19T20:37:11.680672,238,2762,441,2020-10-19T20:55:54.549298,Quoted Sources
8816,2020-10-19T15:10:25.578160,238,2768,450,2020-10-20T12:25:04.264039,Quoted Sources
8817,2020-10-19T15:14:00.363182,238,2769,450,2020-10-20T15:51:21.700248,Quoted Sources
8818,2020-10-20T12:25:04.559785,238,2770,450,2020-10-20T15:58:05.058815,Quoted Sources
8830,2020-10-20T19:55:01.970608,238,2762,390,2020-10-20T20:00:58.884530,Quoted Sources
8831,2020-10-20T20:00:58.874716,238,2762,390,2020-10-20T20:00:58.884528,Quoted Sources
8832,2020-10-20T19:55:02.199609,238,2763,390,2020-10-20T20:05:02.361470,Quoted Sources
8833,2020-10-20T20:09:46.038158,238,2764,390,2020-10-20T20:11:34.398445,Quoted Sources
8834,2020-10-20T20:09:46.278200,238,2765,390,2020-10-20T20:13:21.687165,Quoted Sources
8835,2020-10-21T02:03:32.302471,238,2769,387,2020-10-21T02:06:35.424080,Quoted Sources
8836,2020-10-21T02:03:32.450679,238,2770,387,2020-10-21T02:08:50.621189,Quoted Sources
8839,2020-10-20T15:51:21.965704,238,2771,450,2020-10-21T12:10:21.056485,Quoted Sources
8840,2020-10-21T16:10:10.665361,238,2771,387,2020-10-21T16:12:24.238837,Quoted Sources
8841,2020-10-21T17:06:42.948117,238,2762,462,2020-10-21T17:14:26.895918,Quoted Sources
8848,2020-10-21T19:26:34.526166,238,2762,463,2020-10-21T19:35:54.141336,Quoted Sources
8852,2020-10-21T20:02:25.459642,238,2763,463,2020-10-21T20:06:48.267063,Quoted Sources
8853,2020-10-21T20:02:25.592847,238,2764,463,2020-10-21T20:08:25.275283,Quoted Sources
8854,2020-10-21T20:06:48.414166,238,2765,463,2020-10-21T20:11:41.552025,Quoted Sources
8866,2020-10-21T20:47:12.253664,238,2766,463,2020-10-21T20:50:03.485875,Quoted Sources
8867,2020-10-21T20:47:12.383797,238,2767,463,2020-10-21T20:51:41.630930,Quoted Sources
8868,2020-10-21T20:50:03.629789,238,2768,463,2020-10-21T20:54:41.439802,Quoted Sources
8869,2020-10-21T20:51:41.777747,238,2769,463,2020-10-21T21:31:46.586943,Quoted Sources
8870,2020-10-21T20:54:41.590300,238,2770,463,2020-10-21T22:10:13.380265,Quoted Sources
8871,2020-10-21T21:31:46.741614,238,2771,463,2020-10-21T22:20:19.111646,Quoted Sources
8872,2020-10-22T15:56:36.456297,238,2762,464,2020-10-22T16:54:49.644743,Quoted Sources
8889,2020-10-23T17:42:39.423520,238,2762,362,2020-10-23T17:52:05.836398,Quoted Sources
8890,2020-10-23T17:42:39.554618,238,2771,362,2020-10-23T18:01:10.837945,Quoted Sources
8891,2020-10-23T17:52:05.995573,238,2772,362,2020-10-23T18:42:38.613236,Quoted Sources
8892,2020-10-23T18:01:10.990470,238,2773,362,2020-10-23T18:53:40.641443,Quoted Sources
8893,2020-10-23T18:42:38.770787,238,2774,362,2020-10-23T19:08:26.212138,Quoted Sources
8894,2020-10-23T18:53:40.805365,238,2775,362,2020-10-23T19:30:53.850374,Quoted Sources
8919,2020-10-20T15:58:05.319750,238,2772,450,2020-10-26T12:06:58.408740,Quoted Sources
8932,2020-10-28T19:01:57.635072,238,2762,476,2020-10-28T19:15:30.429251,Quoted Sources
8935,2020-10-29T20:31:06.690478,238,2762,477,2020-10-29T20:40:02.175572,Quoted Sources
8936,2020-10-29T20:31:06.769731,238,2763,477,2020-10-29T20:43:48.060599,Quoted Sources
8937,2020-10-29T20:40:02.308506,238,2764,477,2020-10-29T20:52:56.045384,Quoted Sources
8938,2020-10-29T20:43:48.180355,238,2765,477,2020-10-29T21:05:44.636486,Quoted Sources
8939,2020-10-30T13:42:30.272543,238,2762,479,2020-10-30T13:55:03.369617,Quoted Sources
8940,2020-10-30T13:42:30.669421,238,2763,479,2020-10-30T14:08:28.155535,Quoted Sources
8961,2020-10-30T18:25:51.516368,238,2776,362,2020-10-30T18:30:11.327958,Quoted Sources
8963,2020-10-30T18:25:51.674705,238,2777,362,2020-10-30T18:32:05.553176,Quoted Sources
8968,2020-11-02T17:53:44.480713,238,2762,484,2020-11-02T17:56:50.473302,Quoted Sources
8969,2020-11-02T17:53:45.211755,238,2763,484,2020-11-02T18:01:21.885908,Quoted Sources
8970,2020-11-02T17:56:50.647792,238,2764,484,2020-11-02T18:03:37.279669,Quoted Sources
8971,2020-11-02T18:01:22.082554,238,2765,484,2020-11-02T18:07:00.011158,Quoted Sources
8972,2020-11-02T18:03:37.433638,238,2766,484,2020-11-02T18:10:18.659864,Quoted Sources
8973,2020-11-02T18:07:00.209199,238,2767,484,2020-11-02T18:12:40.927676,Quoted Sources
8974,2020-11-02T18:10:18.885676,238,2768,484,2020-11-02T18:14:22.252199,Quoted Sources
8975,2020-11-02T18:12:41.086972,238,2769,484,2020-11-02T18:15:43.846931,Quoted Sources
8976,2020-11-02T18:14:22.489486,238,2770,484,2020-11-02T18:17:11.950730,Quoted Sources
8977,2020-11-02T18:15:44.022273,238,2771,484,2020-11-02T18:23:53.346952,Quoted Sources
8978,2020-11-02T18:20:44.881742,238,2762,485,2020-11-02T18:37:59.812930,Quoted Sources
8979,2020-11-02T18:20:45.286547,238,2763,485,2020-11-02T18:41:37.109647,Quoted Sources
8980,2020-11-02T18:38:00.078260,238,2764,485,2020-11-02T18:43:40.641931,Quoted Sources
8981,2020-11-02T18:41:37.461785,238,2765,485,2020-11-02T18:51:56.295558,Quoted Sources
8983,2020-11-02T21:58:19.890151,238,2772,484,2020-11-02T22:24:38.314372,Quoted Sources
8984,2020-11-02T21:58:21.323939,238,2773,484,2020-11-02T22:27:05.408105,Quoted Sources
8986,2020-11-02T22:24:38.483115,238,2774,484,2020-11-02T22:29:21.436354,Quoted Sources
8987,2020-11-02T22:27:05.587988,238,2775,484,2020-11-02T22:31:12.381281,Quoted Sources
8988,2020-11-02T22:29:21.626685,238,2776,484,2020-11-02T22:33:04.387386,Quoted Sources
8989,2020-11-02T22:31:12.549964,238,2777,484,2020-11-02T22:34:03.077582,Quoted Sources
8990,2020-11-02T22:33:04.563470,238,2778,484,2020-11-02T22:35:18.451773,Quoted Sources
8991,2020-11-02T22:34:03.335586,238,2779,484,2020-11-02T22:37:20.181599,Quoted Sources
8992,2020-11-02T22:35:18.633997,238,2780,484,2020-11-02T22:39:08.614297,Quoted Sources
8993,2020-11-02T22:37:20.806066,238,2781,484,2020-11-02T22:40:33.809421,Quoted Sources
8994,2020-11-03T04:23:46.413565,238,2762,489,2020-11-03T04:32:04.991770,Quoted Sources
8995,2020-11-03T04:33:28.186144,238,2763,489,2020-11-03T04:35:51.555079,Quoted Sources
9012,2020-11-03T16:57:17.665357,238,2762,491,2020-11-03T17:05:26.227895,Quoted Sources
9019,2020-11-03T18:06:22.472580,238,2762,492,2020-11-03T18:15:49.357817,Quoted Sources
9022,2020-11-03T18:06:22.558052,238,2763,492,2020-11-03T18:18:22.897023,Quoted Sources
9023,2020-11-03T18:15:49.453479,238,2764,492,2020-11-03T18:19:55.145501,Quoted Sources
9024,2020-11-03T18:18:22.996362,238,2765,492,2020-11-03T18:22:36.329788,Quoted Sources
9027,2020-11-02T22:39:08.811200,238,2782,484,2020-11-03T18:35:32.912864,Quoted Sources
9028,2020-11-02T22:40:33.970894,238,2783,484,2020-11-03T18:36:51.759214,Quoted Sources
9029,2020-11-03T18:19:55.247244,238,2766,492,2020-11-03T18:37:31.141302,Quoted Sources
9030,2020-11-03T18:35:33.126555,238,2784,484,2020-11-03T18:38:53.578587,Quoted Sources
9031,2020-11-03T18:22:36.423540,238,2767,492,2020-11-03T18:39:12.617100,Quoted Sources
9032,2020-11-03T18:41:23.311737,238,2785,484,2020-11-03T18:42:48.693278,Quoted Sources
9033,2020-11-03T18:41:25.519431,238,2786,484,2020-11-03T18:43:49.012195,Quoted Sources
9034,2020-11-03T18:37:31.239431,238,2768,492,2020-11-03T18:44:10.628584,Quoted Sources
9035,2020-11-03T18:42:48.879149,238,2787,484,2020-11-03T18:45:26.884004,Quoted Sources
9037,2020-11-03T18:39:12.711536,238,2769,492,2020-11-03T18:47:36.222807,Quoted Sources
9038,2020-11-03T18:43:49.232963,238,3711,484,2020-11-03T18:47:37.735509,Quoted Sources
9039,2020-11-03T18:45:27.075942,238,3712,484,2020-11-03T18:49:03.579411,Quoted Sources
9040,2020-11-03T18:44:10.729473,238,2770,492,2020-11-03T18:49:13.853493,Quoted Sources
9042,2020-11-03T18:47:37.980155,238,3713,484,2020-11-03T18:50:30.824332,Quoted Sources
9045,2020-11-03T18:49:03.788840,238,3714,484,2020-11-03T18:51:48.847012,Quoted Sources
9052,2020-11-03T18:47:36.314333,238,2771,492,2020-11-03T18:58:33.930230,Quoted Sources
9053,2020-11-03T18:49:13.951696,238,2772,492,2020-11-03T19:01:43.585899,Quoted Sources
9062,2020-11-03T20:32:39.051964,238,2762,494,2020-11-03T20:37:33.641112,Quoted Sources
9067,2020-11-03T20:32:39.132130,238,2763,494,2020-11-03T21:36:42.016620,Quoted Sources
9068,2020-11-03T20:37:33.757044,238,2764,494,2020-11-03T21:46:17.533899,Quoted Sources
9069,2020-11-03T22:38:16.930532,238,2762,496,2020-11-03T22:44:56.191380,Quoted Sources
9072,2020-11-03T21:36:42.134488,238,2765,494,2020-11-03T23:07:29.284342,Quoted Sources
9096,2020-11-04T01:51:11.864816,238,2766,477,2020-11-04T21:13:00.832359,Quoted Sources
9097,2020-11-04T01:51:12.555130,238,2767,477,2020-11-04T21:15:17.530334,Quoted Sources
9098,2020-11-04T21:13:00.908207,238,2768,477,2020-11-04T21:31:30.001993,Quoted Sources
9104,2020-11-05T16:46:52.749578,238,3715,484,2020-11-05T19:03:21.758358,Quoted Sources
9105,2020-11-05T16:46:55.277264,238,3716,484,2020-11-05T19:04:38.650574,Quoted Sources
9106,2020-11-05T19:03:21.934058,238,3717,484,2020-11-05T19:18:42.750929,Quoted Sources
9107,2020-11-05T19:04:38.922277,238,3718,484,2020-11-05T19:19:34.834150,Quoted Sources
9108,2020-11-05T19:18:42.926639,238,3719,484,2020-11-05T19:20:42.605564,Quoted Sources
9109,2020-11-05T19:19:35.110007,238,3720,484,2020-11-05T19:21:29.888495,Quoted Sources
9110,2020-11-05T19:20:42.761751,238,3721,484,2020-11-05T19:22:40.709137,Quoted Sources
9111,2020-11-05T19:21:30.048935,238,3722,484,2020-11-05T19:25:00.256138,Quoted Sources
9112,2020-11-05T19:22:40.904449,238,3723,484,2020-11-05T19:26:25.072186,Quoted Sources
6825,2020-03-22T21:43:29.773780,247,2858,2,2020-03-22T21:47:50.413858,Reasoning
6826,2020-03-22T21:43:29.902172,247,2859,2,2020-03-22T21:48:38.371628,Reasoning
6827,2020-03-22T21:47:50.701731,247,2860,2,2020-03-22T21:49:25.026897,Reasoning
6831,2020-03-22T21:48:38.614569,247,2861,2,2020-03-22T21:52:26.240991,Reasoning
6833,2020-03-22T21:49:25.295052,247,2862,2,2020-03-22T21:53:22.449792,Reasoning
6835,2020-03-22T21:52:26.512411,247,2863,2,2020-03-22T21:55:42.500897,Reasoning
6837,2020-03-22T21:53:22.736414,247,2864,2,2020-03-22T21:57:15.284315,Reasoning
6838,2020-03-22T21:55:42.744931,247,2865,2,2020-03-22T21:58:17.939642,Reasoning
6841,2020-03-22T21:57:15.518047,247,2866,2,2020-03-22T22:00:29.803033,Reasoning
6845,2020-03-22T21:58:18.181961,247,2867,2,2020-03-22T22:03:08.306377,Reasoning
6929,2020-03-23T20:16:33.350047,247,2858,127,2020-03-23T20:23:19.345522,Reasoning
6935,2020-03-23T20:16:33.455013,247,2859,127,2020-03-23T20:32:09.890182,Reasoning
6938,2020-03-23T20:34:23.107209,247,2858,236,2020-03-23T20:35:34.792699,Reasoning
6940,2020-03-23T20:34:23.231231,247,2859,236,2020-03-23T20:36:12.655950,Reasoning
6941,2020-03-23T20:35:34.978912,247,2860,236,2020-03-23T20:36:34.601522,Reasoning
6942,2020-03-23T20:36:12.834540,247,2861,236,2020-03-23T20:36:56.225247,Reasoning
6943,2020-03-23T20:23:19.585461,247,2860,127,2020-03-23T20:41:06.788528,Reasoning
6945,2020-03-23T20:45:24.312209,247,2861,127,2020-03-23T20:50:49.866036,Reasoning
6947,2020-03-23T20:45:25.111115,247,2862,127,2020-03-23T20:53:32.243714,Reasoning
6977,2020-03-23T22:10:19.424695,247,2858,238,2020-03-23T22:12:17.243721,Reasoning
6978,2020-03-23T22:10:19.578552,247,2859,238,2020-03-23T22:14:22.659864,Reasoning
6979,2020-03-23T22:12:17.786038,247,2860,238,2020-03-23T22:57:50.230679,Reasoning
6980,2020-03-23T22:14:23.119259,247,2861,238,2020-03-23T22:58:42.318441,Reasoning
6981,2020-03-23T22:57:50.508210,247,2862,238,2020-03-23T23:00:50.967558,Reasoning
6982,2020-03-23T22:58:42.706395,247,2863,238,2020-03-23T23:04:09.914450,Reasoning
6992,2020-03-23T23:25:57.479621,247,2863,127,2020-03-24T00:02:22.996917,Reasoning
6993,2020-03-23T23:25:57.643175,247,2864,127,2020-03-24T00:07:32.154439,Reasoning
6994,2020-03-24T00:09:00.321283,247,2862,30,2020-03-24T00:10:51.697136,Reasoning
6995,2020-03-24T00:02:23.256255,247,2865,127,2020-03-24T00:15:08.577272,Reasoning
6996,2020-03-24T00:07:32.398112,247,2866,127,2020-03-24T00:16:32.579683,Reasoning
6997,2020-03-24T00:15:08.824175,247,2867,127,2020-03-24T00:18:01.790576,Reasoning
7002,2020-03-24T00:31:23.020678,247,2863,239,2020-03-24T00:34:26.249787,Reasoning
7003,2020-03-24T00:31:23.171469,247,2864,239,2020-03-24T00:36:31.018924,Reasoning
7004,2020-03-23T21:51:37.212817,247,2858,198,2020-03-24T00:53:33.139675,Reasoning
7005,2020-03-23T21:51:37.486326,247,2859,198,2020-03-24T00:55:26.325490,Reasoning
7006,2020-03-24T00:55:26.541182,247,2865,198,2020-03-24T01:03:59.049916,Reasoning
7007,2020-03-24T01:03:59.254720,247,2866,198,2020-03-24T01:07:21.378577,Reasoning
7008,2020-03-24T01:07:21.578427,247,2867,198,2020-03-24T01:07:55.856316,Reasoning
7023,2020-03-24T04:26:21.510588,247,2864,30,2020-03-24T04:26:43.679902,Reasoning
7024,2020-03-24T04:26:21.707271,247,2865,30,2020-03-24T04:27:36.017690,Reasoning
7025,2020-03-24T04:26:43.933090,247,2866,30,2020-03-24T04:30:42.167472,Reasoning
7026,2020-03-24T04:27:36.505271,247,2867,30,2020-03-24T04:38:48.440842,Reasoning
7027,2020-03-24T04:30:42.683566,247,2869,30,2020-03-24T04:40:25.860436,Reasoning
7028,2020-03-24T04:38:48.725370,247,2870,30,2020-03-24T04:44:48.669010,Reasoning
7029,2020-03-24T04:52:10.470693,247,2871,30,2020-03-24T04:52:34.118326,Reasoning
7036,2020-03-24T05:08:18.682070,247,2869,205,2020-03-24T05:09:43.916587,Reasoning
7037,2020-03-24T05:08:18.820290,247,2870,205,2020-03-24T05:10:32.875954,Reasoning
7039,2020-03-24T05:09:44.128237,247,2871,205,2020-03-24T05:11:13.186020,Reasoning
7140,2020-04-20T04:36:32.955522,247,2869,273,2020-04-20T04:42:35.462464,Reasoning
7141,2020-04-20T04:36:33.101769,247,2870,273,2020-04-20T04:44:21.130502,Reasoning
7142,2020-04-20T04:42:35.706923,247,2871,273,2020-04-20T04:44:56.277520,Reasoning
7487,2020-06-06T00:47:05.556784,247,2927,127,2020-06-06T00:55:33.039608,Reasoning
7488,2020-06-06T00:47:05.712844,247,3036,127,2020-06-06T00:58:46.968418,Reasoning
7489,2020-06-06T00:55:33.269254,247,3051,127,2020-06-06T01:09:58.826133,Reasoning
7534,2020-06-15T02:05:15.248304,247,3052,127,2020-06-15T02:10:06.757088,Reasoning
7535,2020-06-15T02:05:15.411839,247,3053,127,2020-06-15T02:16:07.299350,Reasoning
7536,2020-06-15T02:10:07.012525,247,3054,127,2020-06-15T02:17:58.402809,Reasoning
7616,2020-06-15T23:00:07.731491,247,3055,127,2020-06-15T23:18:41.599680,Reasoning
7626,2020-06-15T23:00:07.880294,247,3056,127,2020-06-15T23:28:23.088426,Reasoning
7637,2020-06-16T21:46:39.378205,247,2927,198,2020-06-16T21:47:44.296976,Reasoning
7638,2020-06-16T21:48:09.032387,247,3036,198,2020-06-16T21:49:31.735460,Reasoning
7639,2020-06-16T21:49:51.345096,247,3051,198,2020-06-16T21:52:38.173320,Reasoning
7640,2020-06-16T21:49:52.188500,247,3052,198,2020-06-16T21:53:17.216730,Reasoning
7643,2020-06-16T22:11:00.590500,247,2927,234,2020-06-16T22:15:30.545729,Reasoning
7646,2020-06-16T22:11:01.336781,247,3036,234,2020-06-16T22:19:29.881776,Reasoning
7650,2020-06-16T22:15:30.926000,247,3051,234,2020-06-16T22:21:11.931641,Reasoning
7682,2020-06-16T22:38:22.178281,247,3082,127,2020-06-16T22:57:25.208067,Reasoning
7685,2020-06-16T22:38:23.044681,247,3088,127,2020-06-16T22:59:51.554843,Reasoning
7686,2020-06-16T23:02:58.243031,247,2927,4,2020-06-16T23:03:37.385298,Reasoning
7687,2020-06-16T23:02:58.395818,247,3036,4,2020-06-16T23:04:27.498778,Reasoning
7688,2020-06-16T23:03:37.602834,247,3051,4,2020-06-16T23:04:50.790393,Reasoning
7704,2020-06-16T23:30:12.368263,247,3052,1,2020-06-16T23:31:34.042378,Reasoning
7705,2020-06-16T23:30:12.527919,247,3053,1,2020-06-16T23:32:52.878214,Reasoning
7706,2020-06-16T23:31:34.246215,247,3054,1,2020-06-16T23:34:07.683562,Reasoning
7707,2020-06-16T23:32:53.076727,247,3055,1,2020-06-16T23:35:29.739126,Reasoning
7712,2020-06-16T23:04:27.723418,247,3052,4,2020-06-17T16:33:51.577287,Reasoning
7713,2020-06-16T23:04:51.010474,247,3053,4,2020-06-17T16:34:28.663072,Reasoning
7714,2020-06-17T16:33:51.844317,247,3054,4,2020-06-17T16:35:28.579278,Reasoning
7715,2020-06-17T16:34:28.896416,247,3055,4,2020-06-17T16:36:13.932849,Reasoning
7716,2020-06-17T16:35:28.807106,247,3056,4,2020-06-17T16:36:48.639454,Reasoning
7717,2020-06-17T16:36:14.222525,247,3082,4,2020-06-17T16:37:34.683590,Reasoning
7718,2020-06-17T16:36:48.884485,247,3088,4,2020-06-17T16:37:51.622015,Reasoning
7719,2020-06-17T16:37:34.900654,247,3444,4,2020-06-17T16:41:04.313587,Reasoning
7733,2020-06-19T12:42:28.302711,247,3053,198,2020-06-19T12:43:23.538834,Reasoning
7734,2020-06-19T12:42:28.705110,247,3054,198,2020-06-19T12:55:01.884168,Reasoning
7735,2020-06-19T12:43:23.892493,247,3055,198,2020-06-19T12:55:40.026819,Reasoning
7736,2020-06-19T12:55:02.233602,247,3056,198,2020-06-19T12:58:43.281032,Reasoning
7737,2020-06-19T12:55:40.374897,247,3082,198,2020-06-19T13:02:39.413010,Reasoning
7738,2020-06-19T12:58:43.609739,247,3088,198,2020-06-19T13:13:47.417298,Reasoning
7739,2020-06-19T13:02:39.720848,247,3444,198,2020-06-19T13:14:11.830371,Reasoning
7740,2020-06-19T13:13:47.714226,247,3455,198,2020-06-19T13:16:36.464734,Reasoning
7741,2020-06-19T13:14:12.138409,247,3456,198,2020-06-19T13:18:07.058431,Reasoning
